Object No;Longitude;Latitude
1071;106.875429;-6.171684
1072;106.875534;-6.172006
1073;106.872038;-6.183588
1074;106.875001;-6.172476
1075;106.872307;-6.183584
1076;106.874921;-6.172572
1077;106.874811;-6.172628
1078;106.87482;-6.172689
1079;106.872409;-6.183372
1080;106.874757;-6.172678
1081;106.872412;-6.183317
1082;106.874869;-6.172705
1083;106.872418;-6.183249
1084;106.872436;-6.183141
1085;106.874392;-6.183644
1086;106.875676;-6.171194
1087;106.874388;-6.183592
1088;106.875531;-6.171174
1089;106.875401;-6.171262
1090;106.874398;-6.183544
1091;106.870419;-6.187707
1092;106.875424;-6.17116
1093;106.871181;-6.188379
1094;106.875433;-6.171069
1095;106.87451;-6.183597
1096;106.875479;-6.170954
1097;106.871942;-6.188422
1098;106.87566;-6.170888
1099;106.872597;-6.188435
1100;106.874622;-6.18361
1101;106.875668;-6.170782
1102;106.873015;-6.188609
1103;106.874738;-6.183617
1104;106.873012;-6.189241
1105;106.874392;-6.183381
1106;106.873656;-6.189265
1107;106.874093;-6.189238
1108;106.874401;-6.183289
1109;106.87399;-6.189244
1110;106.874403;-6.183202
1111;106.874519;-6.183205
1112;106.873654;-6.190054
1113;106.874422;-6.183109
1114;106.872601;-6.189598
1115;106.853066;-6.180873
1116;106.853022;-6.180881
1117;106.872632;-6.189979
1118;106.874423;-6.183014
1119;106.852999;-6.180933
1120;106.87278;-6.19003
1121;106.853064;-6.180988
1122;106.872793;-6.189911
1123;106.874423;-6.182932
1124;106.85312;-6.180857
1125;106.872723;-6.190073
1126;106.874429;-6.18284
1127;106.853119;-6.18095
1128;106.8745;-6.182762
1129;106.872432;-6.189747
1130;106.874422;-6.182758
1131;106.871859;-6.188943
1132;106.871929;-6.188697
1133;106.874473;-6.182761
1134;106.853159;-6.180932
1135;106.871535;-6.188694
1136;106.853203;-6.180908
1137;106.874417;-6.182662
1138;106.853058;-6.181049
1139;106.872064;-6.189161
1140;106.85311;-6.181034
1141;106.873373;-6.188441
1142;106.853167;-6.181009
1143;106.853206;-6.180997
1144;106.853254;-6.180994
1145;106.853065;-6.18115
1146;106.874543;-6.183477
1147;106.853078;-6.181217
1148;106.85309;-6.181256
1149;106.87456;-6.183066
1150;106.853092;-6.181289
1151;106.853096;-6.181326
1152;106.874654;-6.183071
1153;106.853097;-6.181148
1154;106.87465;-6.182969
1155;106.853147;-6.181208
1156;106.874901;-6.182954
1157;106.85317;-6.181357
1158;106.853218;-6.18128
1159;106.874968;-6.183116
1160;106.853191;-6.181237
1161;106.874907;-6.183632
1162;106.853219;-6.181341
1163;106.853274;-6.181344
1164;106.853219;-6.181232
1165;106.874553;-6.182888
1166;106.853281;-6.181238
1167;106.874685;-6.182766
1168;106.853267;-6.181189
1169;106.853263;-6.181149
1170;106.853247;-6.181102
1171;106.853233;-6.181054
1172;106.874924;-6.182486
1173;106.853168;-6.181053
1174;106.874795;-6.182677
1175;106.865569;-6.182153
1176;106.853161;-6.18112
1177;106.865821;-6.182185
1178;106.853203;-6.18115
1179;106.865687;-6.182289
1180;106.874803;-6.182478
1181;106.865907;-6.182278
1182;106.853199;-6.181112
1183;106.853104;-6.181358
1184;106.853104;-6.181432
1185;106.853149;-6.181488
1186;106.86598;-6.182358
1187;106.865838;-6.182478
1188;106.853191;-6.181478
1189;106.865905;-6.182572
1190;106.853251;-6.18148
1191;106.866136;-6.182544
1192;106.853345;-6.18135
1193;106.866202;-6.18263
1194;106.866153;-6.182889
1195;106.866414;-6.182921
1196;106.866532;-6.182833
1197;106.875612;-6.171067
1198;106.866644;-6.182729
1199;106.866711;-6.18268
1200;106.866792;-6.182606
1201;106.853292;-6.180598
1202;106.875681;-6.170918
1203;106.853297;-6.180767
1204;106.866995;-6.182684
1205;106.853283;-6.18082
1206;106.853271;-6.180865
1207;106.875585;-6.170534
1208;106.867081;-6.182617
1209;106.875821;-6.170598
1210;106.875842;-6.170458
1211;106.866626;-6.182754
1212;106.87562;-6.170394
1213;106.853336;-6.180586
1214;106.853384;-6.180576
1215;106.875869;-6.170312
1216;106.853427;-6.180566
1217;106.875668;-6.170268
1218;106.853442;-6.180602
1219;106.866452;-6.182893
1220;106.875921;-6.170184
1221;106.853454;-6.180637
1222;106.875731;-6.170148
1223;106.853503;-6.180663
1224;106.866269;-6.183036
1225;106.875798;-6.16998
1226;106.853473;-6.180672
1227;106.875944;-6.170012
1228;106.867039;-6.182392
1229;106.87583;-6.169678
1230;106.853462;-6.180712
1231;106.86701;-6.182419
1232;106.876003;-6.169728
1233;106.853442;-6.180678
1234;106.87611;-6.169741
1235;106.853422;-6.180633
1236;106.876324;-6.169784
1237;106.87614;-6.170102
1238;106.876266;-6.170133
1239;106.866457;-6.18322
1240;106.853585;-6.18074
1241;106.853627;-6.180724
1242;106.866534;-6.183152
1243;106.871788;-6.183736
1244;106.853572;-6.180658
1245;106.866684;-6.183248
1246;106.853561;-6.180594
1247;106.866766;-6.183177
1248;106.87178;-6.183781
1249;106.853562;-6.180476
1250;106.866849;-6.183106
1251;106.853639;-6.18063
1252;106.871835;-6.183912
1253;106.853659;-6.180708
1254;106.866945;-6.183029
1255;106.853674;-6.180601
1256;106.871874;-6.18392
1257;106.871906;-6.183954
1258;106.853702;-6.180692
1259;106.86671;-6.183226
1260;106.853725;-6.180534
1261;106.871882;-6.183751
1262;106.866727;-6.183313
1263;106.853627;-6.180494
1264;106.853615;-6.180457
1265;106.866613;-6.183306
1266;106.853726;-6.180392
1267;106.866554;-6.183353
1268;106.853777;-6.180482
1269;106.853829;-6.18049
1270;106.871913;-6.1838
1271;106.867038;-6.182962
1272;106.853749;-6.180597
1273;106.867128;-6.182877
1274;106.871983;-6.183741
1275;106.853774;-6.180664
1276;106.867196;-6.18283
1277;106.871991;-6.183685
1278;106.853833;-6.180629
1279;106.867317;-6.182725
1280;106.853898;-6.180634
1281;106.871957;-6.18363
1282;106.853871;-6.180592
1283;106.871914;-6.183626
1284;106.853848;-6.180541
1285;106.86723;-6.1828
1286;106.853871;-6.180468
1287;106.86717;-6.182848
1288;106.871962;-6.183969
1289;106.867082;-6.18292
1290;106.871999;-6.183977
1291;106.85388;-6.180376
1292;106.872067;-6.183932
1293;106.85393;-6.180444
1294;106.867281;-6.181945
1295;106.854049;-6.180465
1296;106.867393;-6.181838
1297;106.872036;-6.183848
1298;106.85408;-6.180366
1299;106.867399;-6.182084
1300;106.853961;-6.180249
1301;106.867487;-6.1822
1302;106.854115;-6.180436
1303;106.854163;-6.18042
1304;106.867648;-6.182137
1305;106.854201;-6.180409
1306;106.867514;-6.181982
1307;106.854139;-6.180378
1308;106.867593;-6.181922
1309;106.854111;-6.180322
1310;106.854158;-6.180304
1311;106.872051;-6.183688
1312;106.867691;-6.182176
1313;106.854237;-6.180378
1314;106.867573;-6.182309
1315;106.854197;-6.180289
1316;106.854226;-6.180281
1317;106.867627;-6.182376
1318;106.87198;-6.183774
1319;106.854289;-6.18035
1320;106.867741;-6.182357
1321;106.872048;-6.18372
1322;106.854149;-6.180184
1323;106.867678;-6.182432
1324;106.854334;-6.180313
1325;106.872088;-6.183729
1326;106.854263;-6.180164
1327;106.867739;-6.1825
1328;106.872091;-6.183763
1329;106.854332;-6.180156
1330;106.8678;-6.182513
1331;106.854434;-6.1803
1332;106.87216;-6.183654
1333;106.867889;-6.182418
1334;106.854375;-6.180156
1335;106.872039;-6.18399
1336;106.867888;-6.182572
1337;106.854014;-6.180538
1338;106.867963;-6.182538
1339;106.87219;-6.183694
1340;106.867999;-6.182498
1341;106.854033;-6.180572
1342;106.872252;-6.183704
1343;106.854052;-6.180612
1344;106.867873;-6.182606
1345;106.872243;-6.183774
1346;106.854077;-6.180585
1347;106.854123;-6.180638
1348;106.872117;-6.184021
1349;106.854084;-6.180533
1350;106.867775;-6.182265
1351;106.854169;-6.180617
1352;106.867806;-6.182156
1353;106.854193;-6.180584
1354;106.872292;-6.183781
1355;106.854059;-6.180505
1356;106.867861;-6.182124
1357;106.872265;-6.183858
1358;106.867899;-6.182164
1359;106.872229;-6.183962
1360;106.867877;-6.182322
1361;106.854138;-6.180721
1362;106.867944;-6.18244
1363;106.868042;-6.182342
1364;106.868112;-6.182424
1365;106.85422;-6.180565
1366;106.868132;-6.18245
1367;106.854146;-6.180466
1368;106.85425;-6.18054
1369;106.868159;-6.182567
1370;106.85428;-6.18052
1371;106.872198;-6.184055
1372;106.868093;-6.182563
1373;106.854195;-6.180486
1374;106.854186;-6.180448
1375;106.868198;-6.182716
1376;106.854237;-6.180422
1377;106.868218;-6.182642
1378;106.872238;-6.183935
1379;106.854213;-6.180722
1380;106.868249;-6.182828
1381;106.872316;-6.183669
1382;106.854252;-6.180682
1383;106.868281;-6.182894
1384;106.854202;-6.180626
1385;106.868301;-6.18293
1386;106.872343;-6.183758
1387;106.854283;-6.180649
1388;106.854315;-6.180616
1389;106.868193;-6.183057
1390;106.872387;-6.183767
1391;106.854346;-6.180592
1392;106.854171;-6.180746
1393;106.872401;-6.183678
1394;106.868142;-6.182961
1395;106.85422;-6.180813
1396;106.872268;-6.18407
1397;106.854253;-6.180842
1398;106.867973;-6.182716
1399;106.854283;-6.180748
1400;106.872342;-6.184093
1401;106.872373;-6.184099
1402;106.866711;-6.183558
1403;106.872402;-6.184109
1404;106.872434;-6.184121
1405;106.86694;-6.183572
1406;106.876243;-6.170249
1407;106.872479;-6.184137
1408;106.876211;-6.170388
1409;106.866819;-6.183664
1410;106.876176;-6.170512
1411;106.866878;-6.183748
1412;106.876139;-6.170646
1413;106.872522;-6.184153
1414;106.867062;-6.18349
1415;106.875994;-6.170828
1416;106.872561;-6.184161
1417;106.867251;-6.183658
1418;106.876045;-6.170961
1419;106.867317;-6.183608
1420;106.875874;-6.171312
1421;106.867396;-6.183534
1422;106.875939;-6.171413
1423;106.872598;-6.184171
1424;106.867509;-6.183449
1425;106.867086;-6.183254
1426;106.872409;-6.183852
1427;106.867165;-6.18317
1428;106.875467;-6.168157
1429;106.872488;-6.183893
1430;106.875345;-6.168488
1431;106.867252;-6.183109
1432;106.872524;-6.183912
1433;106.867278;-6.183086
1434;106.87257;-6.183922
1435;106.867346;-6.183033
1436;106.872614;-6.183941
1437;106.867547;-6.183098
1438;106.872666;-6.183948
1439;106.867627;-6.183038
1440;106.872657;-6.184191
1441;106.867738;-6.182957
1442;106.872752;-6.184034
1443;106.867615;-6.18281
1444;106.86769;-6.182992
1445;106.867659;-6.183154
1446;106.872825;-6.184058
1447;106.867711;-6.18323
1448;106.872759;-6.184226
1449;106.872882;-6.184083
1450;106.867881;-6.183234
1451;106.867853;-6.183029
1452;106.872919;-6.184097
1453;106.872945;-6.184109
1454;106.872975;-6.184113
1455;106.867831;-6.183001
1456;106.867914;-6.183104
1457;106.87288;-6.184254
1458;106.868003;-6.183212
1459;106.872956;-6.184274
1460;106.872988;-6.184282
1461;106.873078;-6.184211
1462;106.873086;-6.18413
1463;106.866202;-6.182144
1464;106.86632;-6.182293
1465;106.87314;-6.184135
1466;106.866598;-6.182312
1467;106.866668;-6.182094
1468;106.873168;-6.184234
1469;106.866622;-6.182028
1470;106.866724;-6.181937
1471;106.866761;-6.181907
1472;106.866888;-6.182057
1473;106.867015;-6.181957
1474;106.867102;-6.181885
1475;106.867146;-6.181849
1476;106.867211;-6.181775
1477;106.867283;-6.18172
1478;106.867423;-6.181672
1479;106.867552;-6.181565
1480;106.867566;-6.181452
1481;106.867639;-6.18139
1482;106.866727;-6.18174
1483;106.866826;-6.181661
1484;106.872497;-6.183674
1485;106.866924;-6.181578
1486;106.872493;-6.183789
1487;106.867019;-6.181489
1488;106.867122;-6.181412
1489;106.872535;-6.18379
1490;106.872591;-6.183796
1491;106.867192;-6.181353
1492;106.867307;-6.18126
1493;106.872658;-6.183792
1494;106.86751;-6.181297
1495;106.872658;-6.18383
1496;106.865966;-6.181842
1497;106.872693;-6.183833
1498;106.866169;-6.181848
1499;106.866275;-6.181769
1500;106.872658;-6.183889
1501;106.866359;-6.181688
1502;106.872767;-6.183834
1503;106.866483;-6.181593
1504;106.854348;-6.180798
1505;106.866543;-6.181552
1506;106.872819;-6.183837
1507;106.854342;-6.1807
1508;106.866693;-6.181416
1509;106.872756;-6.183905
1510;106.866782;-6.181337
1511;106.854381;-6.180726
1512;106.866849;-6.181274
1513;106.866929;-6.18121
1514;106.872856;-6.183864
1515;106.85441;-6.180684
1516;106.854297;-6.180878
1517;106.872936;-6.183868
1518;106.854393;-6.18083
1519;106.85437;-6.180914
1520;106.866968;-6.18118
1521;106.854442;-6.180936
1522;106.86703;-6.181146
1523;106.854505;-6.180944
1524;106.876534;-6.170824
1525;106.867071;-6.181113
1526;106.854409;-6.180773
1527;106.876175;-6.170753
1528;106.873039;-6.183794
1529;106.854468;-6.180756
1530;106.867188;-6.181025
1531;106.876855;-6.17047
1532;106.873051;-6.183729
1533;106.867199;-6.18094
1534;106.876715;-6.170442
1535;106.873126;-6.183864
1536;106.854524;-6.18081
1537;106.876566;-6.170398
1538;106.876396;-6.170358
1539;106.873104;-6.183977
1540;106.854431;-6.18062
1541;106.876237;-6.170277
1542;106.873161;-6.183984
1543;106.867232;-6.180986
1544;106.854439;-6.180746
1545;106.867238;-6.180821
1546;106.876328;-6.170042
1547;106.854537;-6.180664
1548;106.877079;-6.169977
1549;106.873222;-6.18387
1550;106.854327;-6.180488
1551;106.867381;-6.181048
1552;106.854363;-6.180452
1553;106.867372;-6.180974
1554;106.873309;-6.183877
1555;106.876277;-6.16843
1556;106.854409;-6.18042
1557;106.867342;-6.180893
1558;106.877135;-6.168484
1559;106.854346;-6.180536
1560;106.867419;-6.180933
1561;106.854394;-6.180514
1562;106.877183;-6.168798
1563;106.854397;-6.180589
1564;106.867137;-6.181064
1565;106.873328;-6.184021
1566;106.854438;-6.180337
1567;106.876675;-6.169289
1568;106.873393;-6.184041
1569;106.876427;-6.169494
1570;106.873426;-6.184047
1571;106.876316;-6.169476
1572;106.854484;-6.180344
1573;106.87346;-6.184063
1574;106.854578;-6.180953
1575;106.866875;-6.181253
1576;106.873522;-6.184075
1577;106.854678;-6.180961
1578;106.854737;-6.180881
1579;106.876051;-6.169044
1580;106.854736;-6.180834
1581;106.867171;-6.181266
1582;106.873395;-6.183822
1583;106.854678;-6.180828
1584;106.8546;-6.18067
1585;106.873494;-6.183832
1586;106.854679;-6.180671
1587;106.854676;-6.180628
1588;106.873514;-6.183975
1589;106.854728;-6.180625
1590;106.866576;-6.181522
1591;106.873513;-6.183897
1592;106.854641;-6.180554
1593;106.854646;-6.180485
1594;106.854603;-6.180621
1595;106.866299;-6.181746
1596;106.854744;-6.180477
1597;106.866197;-6.181827
1598;106.873592;-6.184102
1599;106.854586;-6.180415
1600;106.854587;-6.180362
1601;106.866044;-6.181954
1602;106.873477;-6.18389
1603;106.854543;-6.180332
1604;106.86609;-6.182017
1605;106.85459;-6.180313
1606;106.854748;-6.180957
1607;106.867397;-6.182504
1608;106.854795;-6.180904
1609;106.854798;-6.180952
1610;106.873585;-6.183908
1611;106.8548;-6.180844
1612;106.8676;-6.181652
1613;106.8737;-6.183977
1614;106.867715;-6.181781
1615;106.873648;-6.183908
1616;106.873651;-6.183909
1617;106.867767;-6.18185
1618;106.87369;-6.184021
1619;106.867829;-6.18193
1620;106.873737;-6.184145
1621;106.867877;-6.181985
1622;106.873715;-6.183909
1623;106.867919;-6.182026
1624;106.873751;-6.184038
1625;106.868013;-6.182129
1626;106.873784;-6.184053
1627;106.868099;-6.182222
1628;106.873859;-6.18393
1629;106.868142;-6.182274
1630;106.873844;-6.183762
1631;106.854863;-6.180953
1632;106.854922;-6.180945
1633;106.873794;-6.183761
1634;106.85496;-6.180938
1635;106.868191;-6.182333
1636;106.855019;-6.180929
1637;106.868274;-6.182437
1638;106.855095;-6.180922
1639;106.868315;-6.182478
1640;106.855174;-6.180916
1641;106.855264;-6.180905
1642;106.868408;-6.182321
1643;106.855321;-6.1809
1644;106.855378;-6.1809
1645;106.868492;-6.182433
1646;106.855467;-6.180898
1647;106.868433;-6.18258
1648;106.855522;-6.180885
1649;106.855599;-6.180826
1650;106.868477;-6.182661
1651;106.855695;-6.180816
1652;106.855744;-6.180862
1653;106.867719;-6.181562
1654;106.855773;-6.180856
1655;106.867963;-6.181814
1656;106.855779;-6.180817
1657;106.855774;-6.180758
1658;106.868091;-6.181968
1659;106.855842;-6.180761
1660;106.855746;-6.180722
1661;106.86821;-6.182108
1662;106.855684;-6.18071
1663;106.868313;-6.182221
1664;106.85568;-6.180676
1665;106.868436;-6.182359
1666;106.86854;-6.182498
1667;106.868608;-6.182461
1668;106.868649;-6.182254
1669;106.868746;-6.182458
1670;106.868619;-6.182502
1671;106.868588;-6.182598
1672;106.868686;-6.182556
1673;106.868726;-6.182661
1674;106.868643;-6.182702
1675;106.868738;-6.182942
1676;106.867737;-6.184126
1677;106.867439;-6.183822
1678;106.868101;-6.184574
1679;106.867452;-6.184118
1680;106.868265;-6.184278
1681;106.868412;-6.183308
1682;106.868903;-6.183116
1683;106.868936;-6.183286
1684;106.868568;-6.183484
1685;106.869244;-6.184028
1686;106.865661;-6.183178
1687;106.865681;-6.183242
1688;106.865667;-6.183352
1689;106.865677;-6.183389
1690;106.865589;-6.183516
1691;106.865663;-6.183534
1692;106.865769;-6.183628
1693;106.865729;-6.183636
1694;106.865689;-6.183645
1695;106.86583;-6.183702
1696;106.865893;-6.183698
1697;106.865776;-6.183397
1698;106.865858;-6.183378
1699;106.865828;-6.18326
1700;106.865813;-6.18321
1701;106.86587;-6.183193
1702;106.854721;-6.180333
1703;106.854737;-6.180538
1704;106.854733;-6.180672
1705;106.854735;-6.180729
1706;106.854783;-6.180744
1707;106.85479;-6.180787
1708;106.854862;-6.18078
1709;106.854807;-6.180665
1710;106.854853;-6.180664
1711;106.854861;-6.180725
1712;106.854979;-6.180748
1713;106.854782;-6.180414
1714;106.854788;-6.180469
1715;106.854791;-6.180536
1716;106.854862;-6.180513
1717;106.854862;-6.180566
1718;106.865788;-6.183452
1719;106.865866;-6.183433
1720;106.854865;-6.180412
1721;106.865807;-6.18353
1722;106.854859;-6.18046
1723;106.86587;-6.183525
1724;106.854999;-6.180498
1725;106.865874;-6.18356
1726;106.855046;-6.180454
1727;106.865876;-6.183609
1728;106.854893;-6.180636
1729;106.855018;-6.180576
1730;106.865921;-6.183592
1731;106.865937;-6.183732
1732;106.855051;-6.180488
1733;106.865988;-6.18363
1734;106.854988;-6.180617
1735;106.865962;-6.183566
1736;106.855007;-6.180776
1737;106.866015;-6.183493
1738;106.865988;-6.18339
1739;106.854975;-6.180716
1740;106.865982;-6.183324
1741;106.855067;-6.180642
1742;106.86597;-6.183277
1743;106.855064;-6.180718
1744;106.865972;-6.183238
1745;106.855146;-6.180582
1746;106.866036;-6.183625
1747;106.855132;-6.180498
1748;106.855088;-6.180396
1749;106.865948;-6.18376
1750;106.85514;-6.180344
1751;106.866008;-6.183845
1752;106.855228;-6.180433
1753;106.865894;-6.183738
1754;106.865783;-6.183754
1755;106.865868;-6.183856
1756;106.855152;-6.180636
1757;106.865895;-6.183901
1758;106.85531;-6.180845
1759;106.865994;-6.183946
1760;106.855299;-6.180782
1761;106.855364;-6.180776
1762;106.855288;-6.180612
1763;106.855288;-6.180569
1764;106.865965;-6.183181
1765;106.855335;-6.180564
1766;106.866023;-6.183089
1767;106.855356;-6.180716
1768;106.866052;-6.18302
1769;106.855452;-6.180666
1770;106.866015;-6.18298
1771;106.866047;-6.183153
1772;106.866123;-6.183142
1773;106.855453;-6.180613
1774;106.855321;-6.180501
1775;106.866221;-6.183286
1776;106.855372;-6.180461
1777;106.866146;-6.183182
1778;106.855406;-6.180361
1779;106.866151;-6.183221
1780;106.855486;-6.180366
1781;106.866171;-6.183306
1782;106.855416;-6.18041
1783;106.866114;-6.18332
1784;106.855478;-6.180496
1785;106.855562;-6.180473
1786;106.866071;-6.183309
1787;106.866039;-6.183314
